1000 100000
627 540 12
493 890 84
295 837 62
909 890 31
836 425 73
473 51 34
326 698 77
666 618 79
344 670 86
234 508 56
895 335 80
223 399 21
22 253 53
976 870 86
611 271 36
381 148 97
336 47 49
822 69 40
742 102 74
531 232 31
513 521 11
612 880 13
95 662 54
926 519 28
506 298 29
718 634 12
410 460 25
341 825 84
329 472 35
579 860 43
573 471 100
138 14 65
84 140 42
536 715 83
541 897 81
962 317 5
314 564 46
254 116 69
691 311 39
844 69 68
883 578 80
337 385 68
391 37 21
762 51 85
994 555 37
274 459 72
945 171 97
833 287 70
160 525 66
276 453 71
846 64 75
657 721 81
798 535 87
981 89 100
92 359 87
840 842 50
509 150 3
762 722 33
181 711 18
59 381 23
201 618 71
298 24 78
592 3 31
652 82 100
252 363 90
995 180 24
465 84 55
444 851 98
873 412 19
955 614 66
714 842 47
330 635 18
232 832 49
45 84 29
991 199 74
91 214 1
636 832 19
649 134 19
426 678 30
863 414 61
804 312 66
393 21 88
111 922 71
625 577 33
816 98 65
701 13 26
373 805 81
639 119 69
581 34 45
498 989 61
638 514 96
654 163 92
655 920 64
62 888 5
471 799 21
920 214 3
52 207 72
475 755 33
321 927 50
12 24 61
782 432 9
304 577 5
370 999 78
2 76 65
121 623 12
234 198 8
35 175 7
101 781 91
274 824 38
768 942 95
473 464 29
255 430 93
767 137 74
928 49 76
729 277 38
285 923 68
191 508 48
641 979 90
804 706 14
972 439 91
216 390 7
66 137 65
53 57 38
122 503 20
493 787 37
968 172 64
173 697 70
946 869 12
8 900 60
999 670 56
803 364 46
30 196 10
352 364 6
775 126 16
801 928 77
753 121 86
427 837 42
964 111 68
708 151 10
885 285 61
373 351 5
682 136 66
175 561 83
704 799 80
378 519 49
60 427 7
182 838 57
14 561 38
526 123 54
142 893 97
449 896 14
25 128 12
166 879 4
295 715 5
560 790 41
777 164 97
578 748 9
57 180 45
818 287 62
981 661 98
76 696 85
943 478 32
834 10 41
894 405 53
956 538 36
166 387 9
3 766 90
717 62 35
106 919 82
709 629 56
274 984 98
416 37 75
721 600 50
954 40 61
18 135 56
903 777 50
725 585 3
238 289 4
782 98 50
581 506 57
900 87 87
284 965 96
738 326 8
124 33 45
623 514 17
811 593 85
523 45 43
430 766 75
945 342 39
358 464 49
304 31 54
136 56 39
625 500 55
347 20 95
386 323 10
791 751 60
77 383 12
398 339 100
49 424 70
739 406 22
69 874 69
231 12 37
12 994 12
102 9 20
652 728 7
813 201 37
822 319 78
10 406 16
761 169 32
180 657 21
907 1 60
59 226 75
863 379 21
260 183 40
277 833 4
279 413 84
387 457 100
521 379 2
11 869 33
737 225 57
312 952 94
25 636 24
815 285 11
72 300 92
762 803 56
900 503 99
550 897 21
753 21 99
341 388 65
419 810 94
21 220 71
530 743 72
717 999 20
1 834 37
803 637 91
301 280 84
640 193 93
299 483 3
320 279 74
20 862 48
457 58 57
641 575 48
400 529 80
185 823 65
380 816 44
750 559 73
708 3 24
318 411 43
146 204 37
136 141 65
640 557 10
12 522 3
649 288 44
490 699 50
136 720 36
533 448 99
619 511 42
937 696 19
474 632 8
929 623 57
698 660 38
27 17 36
663 261 41
332 230 56
22 334 25
629 713 65
884 720 42
519 123 99
912 120 29
632 581 87
861 567 39
27 769 84
216 214 70
34 555 3
641 856 27
813 595 100
880 429 26
896 622 2
977 22 29
236 146 74
70 810 17
622 374 49
571 999 1
305 53 90
180 66 77
33 564 32
611 192 41
572 268 26
799 649 6
620 257 55
384 127 62
676 756 57
281 475 81
572 334 31
636 621 36
246 943 57
394 74 5
228 96 62
978 6 95
338 152 52
226 30 24
774 791 76
458 617 48
935 483 58
372 404 7
646 463 84
812 206 55
48 93 26
946 14 67
159 679 52
999 778 56
736 152 36
829 83 78
420 278 39
660 217 92
990 929 8
249 969 34
566 528 47
508 316 64
217 252 28
620 880 17
622 154 95
966 59 42
892 869 64
43 463 2
985 758 12
1000 637 67
342 73 56
423 105 89
373 800 71
816 80 26
657 566 57
459 853 98
950 455 61
812 964 15
601 116 31
685 536 79
904 727 90
451 325 90
984 89 13
464 688 16
389 837 75
168 10 96
281 543 64
617 730 44
617 736 3
627 330 29
854 310 29
708 112 19
665 285 20
986 502 49
632 688 84
305 232 51
879 725 27
400 950 11
706 450 68
744 189 13
286 229 22
817 511 2
113 592 7
122 457 55
477 998 28
202 803 37
890 172 2
466 102 18
980 768 45
674 489 48
460 863 95
988 951 3
365 79 85
989 259 62
67 957 34
346 180 95
468 537 67
719 644 26
953 836 76
792 495 62
451 311 4
185 191 41
541 301 88
224 708 63
158 941 19
765 119 92
697 601 71
520 157 71
314 764 56
460 755 6
655 517 31
133 862 16
44 738 85
446 672 71
615 648 18
18 888 48
635 476 92
235 364 13
490 128 90
76 237 37
724 388 28
471 768 18
644 369 27
461 515 66
969 172 80
315 961 56
235 382 87
683 212 51
797 38 94
428 8 15
422 783 51
142 948 35
213 33 53
396 312 72
39 10 97
644 54 64
292 206 13
230 710 76
433 545 88
358 62 56
843 139 69
448 870 7
123 933 94
285 337 35
962 264 9
293 777 67
279 662 89
222 532 94
746 695 79
884 909 99
852 734 29
881 624 2
218 156 92
808 932 73
914 21 49
765 916 58
906 640 26
330 15 7
945 858 83
957 517 83
301 831 4
76 987 15
251 800 49
349 43 96
292 842 5
470 713 32
951 541 41
399 233 52
255 811 40
299 266 58
628 918 50
623 611 48
409 534 17
600 657 20
528 563 65
289 217 84
373 246 20
597 903 53
550 248 92
251 98 45
867 996 68
106 195 81
963 472 72
915 85 18
785 933 5
502 200 30
149 629 38
784 633 82
391 381 97
479 329 98
580 511 98
819 269 82
650 972 42
117 735 35
911 532 17
616 334 99
266 797 25
283 186 36
808 992 97
586 842 25
85 997 24
27 218 52
748 803 63
981 501 76
331 38 88
427 623 99
460 382 16
546 460 100
261 508 94
808 349 56
599 240 64
952 495 61
710 45 75
182 829 8
668 192 61
509 521 100
974 219 56
306 4 71
59 242 7
238 463 10
738 662 93
662 670 59
22 612 63
30 374 31
506 384 17
96 790 86
199 107 98
223 188 85
230 911 12
640 824 7
593 398 5
626 635 28
646 246 91
121 823 50
999 291 73
376 135 61
427 460 41
26 865 73
901 259 99
230 34 12
747 239 7
478 934 55
768 891 9
561 259 7
309 360 31
58 885 80
44 97 19
298 380 13
299 680 100
449 422 74
495 981 75
868 81 49
716 849 6
983 978 69
669 660 33
846 586 31
475 525 7
475 46 64
852 53 3
208 85 25
544 631 34
500 391 50
743 814 51
436 311 75
873 86 66
141 312 74
625 886 11
935 208 72
154 550 38
189 687 20
290 144 44
678 775 92
742 931 49
932 949 27
331 363 42
110 479 62
847 6 70
220 392 14
43 338 99
966 886 23
525 461 20
546 45 27
48 998 58
1000 435 19
594 137 85
768 890 38
51 563 33
908 141 81
272 916 85
366 856 65
427 406 53
460 401 24
680 58 15
98 578 18
362 766 70
395 661 93
988 785 40
927 960 21
716 25 42
282 572 58
659 114 52
394 258 61
57 331 80
890 452 74
554 128 43
974 295 54
556 232 44
50 110 65
530 227 8
279 180 69
993 634 50
838 619 14
731 756 41
578 384 85
529 800 29
383 377 19
980 462 17
679 94 54
93 484 44
998 89 51
605 384 73
369 51 62
927 332 3
646 914 14
500 87 19
130 783 3
728 571 10
846 903 51
21 893 82
983 897 3
443 414 30
853 923 8
352 264 59
276 682 62
907 123 51
293 948 34
777 986 98
684 693 14
672 673 88
517 755 34
774 554 100
375 328 56
979 875 84
296 253 43
6 171 24
892 468 56
804 809 9
776 322 67
782 68 98
146 950 99
407 339 3
698 122 69
661 68 59
86 794 75
892 15 27
73 948 23
966 811 90
828 456 24
731 299 65
257 375 55
288 29 5
874 810 76
227 272 22
480 81 90
540 604 11
901 988 76
138 418 95
511 196 83
760 510 41
792 422 78
187 842 92
84 233 32
953 293 79
583 350 54
378 433 97
866 32 30
901 812 53
939 334 16
618 422 1
745 653 35
63 680 45
512 390 11
901 571 37
695 211 11
516 993 43
255 94 93
492 999 60
498 397 54
334 141 11
996 137 98
278 819 19
776 853 27
796 446 6
242 238 46
634 460 7
730 702 31
611 904 71
810 256 100
939 324 3
347 39 36
26 630 41
918 706 85
370 797 37
305 107 69
159 727 66
799 784 44
440 772 91
480 893 15
246 525 82
28 181 26
369 511 49
988 253 3
29 807 56
332 573 53
900 251 35
376 59 55
270 401 77
889 96 29
63 117 45
464 13 52
201 559 12
205 369 55
118 788 70
498 960 74
835 772 82
478 555 82
31 81 53
561 214 15
790 117 64
626 99 72
913 147 21
122 978 46
137 578 11
896 254 88
705 426 47
820 585 46
50 734 44
93 444 55
980 648 67
329 98 5
534 665 77
508 324 43
891 892 38
436 286 73
757 363 17
474 755 49
207 264 36
390 852 76
421 167 5
343 85 8
465 856 10
864 705 30
877 883 28
548 779 64
393 423 7
762 678 50
266 10 92
127 704 19
182 633 50
562 136 79
957 209 58
641 372 87
697 46 84
757 346 39
960 982 96
738 20 3
403 1000 47
363 414 17
725 328 99
272 241 89
204 547 92
58 972 8
670 234 78
547 283 71
399 439 60
869 219 34
966 198 2
955 378 55
373 781 40
816 381 62
786 172 18
969 729 42
783 31 50
916 664 48
762 581 54
819 737 11
29 881 33
348 696 17
1 809 60
988 766 89
613 884 81
135 600 98
447 222 4
545 191 48
326 445 27
569 945 13
218 656 56
926 696 44
401 434 15
420 408 48
126 190 20
53 347 16
627 751 50
563 632 53
301 390 57
23 901 25
408 324 45
342 710 39
768 402 31
105 976 67
18 156 10
326 802 39
195 63 63
473 241 96
940 96 93
55 327 63
848 182 49
563 203 76
307 938 91
164 850 86
103 509 62
189 952 96
7 264 2
97 147 14
456 80 10
931 244 71
447 967 67
388 557 60
937 166 80
417 675 50
61 908 95
356 24 65
639 590 44
875 975 9
488 66 46
141 717 85
524 616 47
909 798 3
242 938 21
643 187 57
762 444 80
67 603 47
25 243 2
143 437 29
960 996 74
124 948 39
832 741 95
461 721 44
293 697 82
425 106 14
242 754 61
510 622 17
346 725 83
407 184 17
333 53 7
225 852 47
472 16 39
887 514 35
230 274 63
92 293 3
215 201 49
898 235 49
619 698 79
229 23 2
689 170 46
503 35 56
464 823 46
472 31 24
336 891 86
521 861 43
837 750 53
10 818 87
724 713 60
752 536 59
918 721 95
340 21 99
296 271 64
438 236 21
561 746 8
972 461 95
388 81 71
823 869 49
776 475 26
390 616 45
684 477 24
183 19 37
182 8 59
401 839 19
37 236 76
775 450 60
597 8 54
169 952 41
615 563 100
529 385 28
184 680 100
991 163 60
554 763 49
550 520 89
317 59 12
351 498 51
901 136 76
25 313 63
192 34 22
280 395 97
414 37 34
275 814 13
724 862 90
643 916 1
864 443 15
939 251 60
537 506 88
346 686 49
432 133 45
854 481 31
45 548 29
520 159 25
701 189 55
80 158 1
793 884 47
547 705 74
800 395 84
482 837 99
18 319 7
935 664 42
226 110 48
292 541 40
193 212 11
202 249 37
616 705 61
298 87 92
961 506 97
815 406 7
78 285 93
380 171 69
290 814 51
677 912 10
387 136 43
631 54 21
603 718 52
779 852 52
190 405 1
13 689 15
659 46 56
838 313 24
132 7 11
817 862 93
23 772 58
920 538 29
780 118 78
826 28 73
889 995 7
781 17 31
304 45 3
497 296 62
980 551 55
881 301 46
564 707 49
254 364 81
637 575 27
5 85 72
208 857 93
733 42 20
816 30 30
310 27 38
105 123 70
999 586 26
402 429 97
184 79 63
205 485 13
627 569 22
365 250 44
291 868 23
30 732 12
856 989 15
177 61 77
967 106 58
168 720 97
103 818 12
38 402 69
285 724 43
330 356 61
44 359 26
549 178 88
684 139 35
249 986 85
761 11 59
314 371 53
328 978 78
278 36 2
965 352 65
648 72 60
816 359 25
79 459 95
152 596 24
811 405 52
949 401 29
858 367 5
668 439 46
527 162 14
662 182 90
30 783 31
191 1000 39
952 224 34
587 533 94
85 747 73
70 188 89
461 686 34
338 82 78
938 18 15
831 513 5
822 279 5
512 370 13
850 851 17
879 411 8
507 525 12
54 419 50
867 661 54
501 65 33
461 165 22
249 595 85
587 1 87
587 343 79
533 424 14
60 365 46
401 691 65
201 96 36
343 662 51
857 703 59
255 245 21
300 710 17
520 149 84
968 833 39
462 335 18
246 945 40
560 639 5
402 812 10
421 201 94
993 302 46
64 797 55
484 643 27
258 897 53
232 780 41
442 499 72
472 617 71
584 491 94
978 73 66
385 444 74
536 31 18
637 721 17
611 439 42
216 412 10
816 367 15
606 830 47
151 592 81
852 107 38
667 942 87
951 503 72
617 654 64
327 915 55
43 838 53
805 654 8
217 693 29
581 245 18
154 517 40
475 15 42
125 872 67
715 818 52
69 145 5
637 820 45
703 600 96
958 787 46
179 577 2
157 291 20
353 290 82
459 31 54
848 107 14
380 6 46
904 303 29
884 151 38
73 698 62
954 709 7
979 912 53
179 280 46
875 315 43
17 632 40
746 771 64
870 880 35
344 315 71
559 300 7
304 674 30
610 221 29
439 771 54
978 86 92
694 906 58
724 739 29
452 690 88
306 425 63
102 258 53
258 750 3
580 348 5
555 768 33
835 336 1
965 403 87
256 486 83
22 314 45
972 936 94
835 123 39
418 135 57
56 343 81
659 563 65
583 851 77
96 905 50
566 62 38
738 84 22
879 939 22
755 65 69
829 798 47
326 507 45
935 998 26
824 125 53
523 177 66
253 336 19
265 821 49
805 852 78
3 327 46
132 671 33
980 159 83
628 958 96
347 881 65
349 391 82
549 793 51
316 952 60
881 558 90
221 752 13
429 893 100
728 130 2
965 780 96
885 896 93
845 37 85
566 983 80
10 410 29
803 502 43
316 199 31
466 42 4
784 548 40
330 781 59
254 996 2
826 380 93
929 461 82
931 921 73
846 883 26
91 203 99
406 335 84
792 14 99
408 548 77
324 238 82
59 922 45
842 745 30
453 370 26
959 537 62
864 137 57
848 946 88
973 698 88
486 603 60
123 645 18
80 71 75
891 60 88
53 648 21
366 633 37
60 564 96
814 628 17
80 368 89
224 289 77
596 93 9
29 122 90
182 713 84
238 705 25
833 172 4
489 5 24
52 692 39
769 135 14
461 995 59
669 98 24
677 753 31
81 5 79
511 123 17
16 601 13
565 159 95
690 982 61
101 459 19
241 522 11
483 645 84
861 730 43
235 935 6
608 331 79
78 766 32
408 278 53
634 697 47
395 50 55
889 605 40
601 514 30
691 2 27
206 912 10
399 484 35
965 526 5
403 703 7
878 929 45
422 29 28
365 995 30
269 830 25
973 169 43
107 154 83
287 63 5
756 208 23
936 626 66
401 736 73
994 427 83
75 91 80
449 475 67
281 334 48
871 19 86
248 104 45
251 764 16
656 194 11
236 955 94
961 572 77
697 207 74
877 766 29
706 975 12
96 761 59
34 898 80
316 718 47
158 598 96
115 817 27
926 690 11
343 249 14
650 160 79
898 615 44
499 318 32
999 611 74
979 450 63
262 522 13
243 786 99
800 247 35
631 905 17
35 759 91
483 60 24
68 20 47
397 208 15
401 408 85
710 313 14
344 659 73
981 556 71
650 69 19
397 621 10
938 818 31
873 760 84
245 148 17
541 929 32
606 59 91
632 832 13
593 2 92
416 228 22
979 702 66
289 558 3
198 588 60
955 278 56
428 20 92
908 77 90
725 609 48
297 793 72
973 389 85
918 100 59
898 391 68
717 820 40
987 276 66
953 83 81
578 631 73
937 516 85
514 271 41
149 635 55
234 211 70
149 257 27
997 503 9
17 861 81
12 650 8
504 40 97
351 473 10
717 757 83
53 46 24
876 275 27
292 471 67
21 954 71
889 24 50
215 254 19
23 209 32
253 944 72
376 49 31
23 357 48
48 24 43
964 846 91
294 177 81
557 778 90
571 590 36
234 951 1
539 31 42
552 317 84
680 250 56
454 476 97
571 513 85
592 713 5
151 311 68
285 648 87
506 676 66
989 52 24
763 894 54
502 524 15
100 58 48
731 145 21
520 151 49
102 438 32
56 764 26
83 337 39
471 265 51
337 248 16
30 570 10
225 19 19
723 575 44
810 149 20
28 251 15
256 441 92
836 201 36
919 413 11
548 507 24
298 900 12
98 27 78
613 250 76
906 293 88
113 704 65
116 20 89
572 592 91
849 364 56
622 160 20
342 937 89
799 34 31
450 518 10
725 367 52
537 329 11
491 943 73
24 346 2
552 765 48
266 865 77
464 956 48
551 691 35
999 816 49
305 545 31
539 408 47
517 746 76
76 79 6
39 16 14
108 255 10
255 691 11
684 582 16
439 608 69
234 237 74
770 860 47
289 264 40
98 473 44
500 986 30
875 841 83
293 653 33
733 249 45
350 95 2
720 736 55
260 414 35
518 386 64
53 575 13
808 782 87
793 767 31
63 156 46
195 73 32
574 85 49
899 126 45
530 893 18
448 313 92
476 141 72
116 179 86
214 452 93
456 168 31
877 86 37
835 30 93
90 277 81
971 708 81
728 154 22
9 516 94
333 701 39
31 915 31
850 806 18
921 802 34
589 643 50
558 170 35
990 328 77
296 106 55
861 295 55
32 683 36
60 314 43
694 117 42
851 112 3
972 803 69
156 831 90
198 31 23
693 321 19
656 207 35
95 40 44
944 76 66
727 252 9
408 318 47
102 217 79
870 298 100
231 614 21
548 62 57
73 123 73
346 755 68
501 364 91
448 320 54
829 183 8
980 507 64
893 414 59
232 271 77
129 151 64
7 208 9
767 219 48
337 145 15
351 754 48
518 574 39
535 667 85
564 28 86
313 110 20
358 921 84
839 339 55
150 249 29
431 700 51
955 729 35
693 181 70
891 487 32
24 56 10
940 643 56
831 489 80
642 532 27
840 349 81
530 403 78
433 940 86
5 146 5
502 179 68
266 50 88
364 266 56
966 325 14
277 848 19
566 741 7
862 573 95
61 504 85
2 665 76
610 138 42
838 20 60
87 704 75
103 621 57
404 495 36
881 931 37
190 231 52
293 556 87
175 162 8
638 176 78
812 507 88
523 667 52
593 877 8
963 978 10
727 446 19
458 24 38
280 522 26
29 853 36
492 323 77
117 514 57
389 209 19
786 59 13
80 395 90
4 662 9
437 283 71
510 946 45
382 609 24
316 930 50
854 111 35
982 991 54
604 69 98
599 572 3
274 15 35
697 222 83
269 129 86
125 309 15
280 799 55
851 403 99
119 861 12
993 542 20
247 521 70
797 86 64
325 20 63
761 212 14
466 926 29
875 739 44
74 248 61
551 976 2
775 798 2
841 875 73
424 78 51
895 569 60
350 442 23
341 421 12
96 797 30
926 343 35
15 991 29
341 42 73
1 738 59
575 435 31
561 37 13
459 874 24
954 143 85
963 690 71
983 751 86
463 864 71
684 81 55
758 178 64
914 518 43
282 109 17
146 277 90
234 598 9
232 503 16
30 782 8
373 418 15
635 855 53
211 643 29
342 150 9
30 264 2
669 881 9
768 660 51
501 905 27
815 874 29
216 674 6
691 153 53
120 364 82
871 228 21
228 445 38
913 139 97
493 123 12
520 896 54
358 871 79
841 279 97
153 22 96
64 359 84
470 513 70
296 216 96
897 530 91
